V1,V2,V3,Label,Cycle,Timestamp,ElapsedSec
12.1,95.09,7.86,Bulb,4,00:36:48,270.8
11.88,77.1,6.49,Bulb,4,00:36:49,271.38
11.32,53.21,4.7,Bulb,4,00:36:50,271.97
11.1,43.51,3.92,Bulb,4,00:36:50,272.55
11.46,47.7,4.16,Bulb,4,00:36:51,273.14
10.93,52.0,4.76,Bulb,4,00:36:51,273.72
12.22,53.77,4.4,Bulb,4,00:36:52,274.31
10.99,41.32,3.76,Bulb,4,00:36:53,274.89
11.09,43.29,3.9,Bulb,4,00:36:53,275.48
10.75,54.74,5.09,Bulb,4,00:36:54,276.06
10.89,37.56,3.45,Bulb,4,00:36:54,276.65
10.93,54.48,4.99,Bulb,4,00:36:55,277.23
11.65,57.56,4.94,Bulb,4,00:36:55,277.82
11.4,47.8,4.19,Bulb,4,00:36:56,278.4
10.88,43.62,4.01,Bulb,4,00:36:57,278.99
11.62,41.47,3.57,Bulb,4,00:36:57,279.57
10.94,68.91,6.3,Bulb,4,00:36:58,280.16
10.56,47.8,4.52,Bulb,4,00:36:58,280.74
11.0,49.19,4.47,Bulb,4,00:36:59,281.33
10.77,38.2,3.55,Bulb,4,00:37:00,281.91
11.5,49.58,4.31,Bulb,4,00:37:00,282.5
11.44,68.41,5.98,Bulb,4,00:37:01,283.08
10.85,49.33,4.55,Bulb,4,00:37:01,283.67
11.35,59.06,5.21,Bulb,4,00:37:02,284.25
10.6,49.89,4.71,Bulb,4,00:37:03,284.84
11.14,41.96,3.77,Bulb,4,00:37:03,285.42
10.63,57.55,5.42,Bulb,4,00:37:04,286.01
11.44,40.98,3.58,Bulb,4,00:37:04,286.59
10.93,71.99,6.59,Bulb,4,00:37:05,287.18
11.06,54.68,4.94,Bulb,4,00:37:05,287.76
11.26,82.64,7.34,Bulb,4,00:37:06,288.35
11.86,94.62,7.97,Bulb,4,00:37:07,288.93
11.5,52.61,4.57,Bulb,4,00:37:07,289.52
11.62,59.75,5.14,Bulb,4,00:37:08,290.1
11.64,45.6,3.92,Bulb,4,00:37:08,290.69
10.73,44.78,4.17,Bulb,4,00:37:09,291.27
11.47,54.08,4.72,Bulb,4,00:37:10,291.86
11.2,64.77,5.78,Bulb,4,00:37:10,292.44
10.91,49.08,4.5,Bulb,4,00:37:11,293.03
10.53,56.15,5.33,Bulb,4,00:37:11,293.61
11.09,46.8,4.22,Bulb,4,00:37:12,294.2
10.66,42.17,3.95,NO LOAD,5,00:37:26,308.34
11.13,45.98,4.13,NO LOAD,5,00:37:26,308.34
11.77,65.61,5.58,NO LOAD,5,00:37:26,308.34
11.55,50.48,4.37,NO LOAD,5,00:37:26,308.34
11.34,54.62,4.82,NO LOAD,5,00:37:26,308.35
12.11,81.01,6.69,NO LOAD,5,00:37:26,308.35
10.8,55.65,5.15,NO LOAD,5,00:37:26,308.35
10.39,47.4,4.56,NO LOAD,5,00:37:26,308.35
6.79,39.7,5.84,NO LOAD,5,00:37:26,308.35
6.62,41.1,6.21,NO LOAD,5,00:37:26,308.35
6.5,33.96,5.22,NO LOAD,5,00:37:26,308.35
7.05,45.68,6.48,NO LOAD,5,00:37:26,308.35
7.8,38.19,4.9,NO LOAD,5,00:37:26,308.36
6.5,36.67,5.64,NO LOAD,5,00:37:26,308.36
6.32,35.78,5.66,NO LOAD,5,00:37:26,308.36
6.55,33.51,5.12,NO LOAD,5,00:37:26,308.36
6.72,56.53,8.41,NO LOAD,5,00:37:26,308.36
6.54,36.42,5.57,NO LOAD,5,00:37:26,308.36
6.16,32.69,5.31,NO LOAD,5,00:37:26,308.36
6.44,35.22,5.47,NO LOAD,5,00:37:26,308.37
6.54,38.12,5.83,NO LOAD,5,00:37:26,308.37
6.46,30.63,4.74,NO LOAD,5,00:37:26,308.37
7.84,42.31,5.4,NO LOAD,5,00:37:26,308.37
6.68,33.43,5.01,NO LOAD,5,00:37:26,308.37
6.84,37.81,5.52,NO LOAD,5,00:37:26,308.79
7.43,42.2,5.68,NO LOAD,5,00:37:27,309.38
6.82,33.96,4.98,NO LOAD,5,00:37:28,309.96
7.16,40.09,5.6,NO LOAD,5,00:37:28,310.54
6.97,50.8,7.29,NO LOAD,5,00:37:29,311.12
6.43,33.14,5.15,NO LOAD,5,00:37:29,311.71
7.34,36.09,4.92,NO LOAD,5,00:37:30,312.29
6.36,35.74,5.62,NO LOAD,5,00:37:31,312.87
6.04,33.53,5.55,NO LOAD,5,00:37:31,313.46
6.97,38.91,5.58,NO LOAD,5,00:37:32,314.04
5.47,33.61,6.14,NO LOAD,5,00:37:32,314.62
6.38,35.77,5.61,NO LOAD,5,00:37:33,315.21
5.86,38.28,6.54,NO LOAD,5,00:37:33,315.79
6.83,42.49,6.22,NO LOAD,5,00:37:34,316.37
6.32,33.18,5.25,NO LOAD,5,00:37:35,316.95
6.51,37.42,5.75,NO LOAD,5,00:37:35,317.54
5.82,30.17,5.18,NO LOAD,5,00:37:36,318.12
6.92,34.32,4.96,NO LOAD,5,00:37:36,318.7
6.27,29.79,4.75,NO LOAD,5,00:37:37,319.29
7.11,42.33,5.96,NO LOAD,5,00:37:38,319.87
6.53,34.3,5.25,NO LOAD,5,00:37:38,320.45
6.62,34.54,5.22,NO LOAD,5,00:37:39,321.04
7.42,39.78,5.36,NO LOAD,5,00:37:39,321.62
6.7,37.92,5.66,NO LOAD,5,00:37:40,322.2
7.02,36.27,5.16,NO LOAD,5,00:37:40,322.78
6.45,39.72,6.16,NO LOAD,5,00:37:41,323.37
6.67,33.7,5.05,NO LOAD,5,00:37:42,323.95
6.7,36.45,5.44,NO LOAD,5,00:37:42,324.53
6.16,36.3,5.89,NO LOAD,5,00:37:43,325.12
6.65,41.21,6.2,NO LOAD,5,00:37:43,325.7
7.25,34.63,4.78,NO LOAD,5,00:37:44,326.28
6.25,32.55,5.21,NO LOAD,5,00:37:45,326.87
6.55,38.3,5.85,NO LOAD,5,00:37:45,327.45
5.97,37.2,6.23,NO LOAD,5,00:37:46,328.03
6.81,47.01,6.91,NO LOAD,5,00:37:46,328.61
6.95,38.63,5.56,NO LOAD,5,00:37:47,329.2
7.07,41.0,5.8,NO LOAD,5,00:37:47,329.78
6.47,37.42,5.78,NO LOAD,5,00:37:48,330.36
7.13,37.07,5.2,NO LOAD,5,00:37:49,330.95
6.37,35.62,5.59,NO LOAD,5,00:37:49,331.53
6.5,43.37,6.67,NO LOAD,5,00:37:50,332.11
6.64,42.18,6.35,NO LOAD,5,00:37:50,332.7
7.35,40.47,5.51,NO LOAD,5,00:37:51,333.28
6.58,39.19,5.95,NO LOAD,5,00:37:52,333.86
6.7,47.78,7.13,NO LOAD,5,00:37:52,334.44
6.43,38.3,5.95,NO LOAD,5,00:37:53,335.03
6.8,44.84,6.6,NO LOAD,5,00:37:53,335.61
6.15,39.22,6.37,NO LOAD,5,00:37:54,336.19
6.96,37.43,5.38,NO LOAD,5,00:37:54,336.78
6.69,38.61,5.77,NO LOAD,5,00:37:55,337.36
6.85,31.51,4.6,NO LOAD,5,00:37:56,337.94
7.17,40.6,5.66,NO LOAD,5,00:37:56,338.53
6.75,34.46,5.11,NO LOAD,5,00:37:57,339.11
6.49,25.55,3.93,NO LOAD,5,00:37:57,339.69
6.56,29.53,4.5,NO LOAD,5,00:37:58,340.27
7.12,46.89,6.58,NO LOAD,5,00:37:59,340.86
6.79,39.8,5.86,NO LOAD,5,00:37:59,341.44
6.47,36.5,5.64,NO LOAD,5,00:38:00,342.02
6.6,42.54,6.45,NO LOAD,5,00:38:00,342.61
6.96,35.58,5.12,NO LOAD,5,00:38:01,343.19
6.76,37.81,5.59,NO LOAD,5,00:38:01,343.77
5.99,31.43,5.25,NO LOAD,5,00:38:02,344.36
6.62,32.77,4.95,NO LOAD,5,00:38:03,344.94
6.94,41.2,5.93,NO LOAD,5,00:38:03,345.52
6.07,37.83,6.24,NO LOAD,5,00:38:04,346.1
6.78,42.89,6.33,NO LOAD,5,00:38:04,346.69
7.85,38.11,4.86,NO LOAD,5,00:38:05,347.27
6.5,32.29,4.97,NO LOAD,5,00:38:06,347.85
7.16,36.37,5.08,NO LOAD,5,00:38:06,348.44
6.07,31.84,5.24,NO LOAD,5,00:38:07,349.02
6.77,37.07,5.48,NO LOAD,5,00:38:07,349.6
6.89,46.1,6.69,NO LOAD,5,00:38:08,350.18
7.02,33.08,4.72,NO LOAD,5,00:38:08,350.77
6.59,32.19,4.88,NO LOAD,5,00:38:09,351.35
6.72,32.35,4.81,NO LOAD,5,00:38:10,351.93
6.33,36.67,5.8,NO LOAD,5,00:38:10,352.52
7.13,39.46,5.54,NO LOAD,5,00:38:11,353.1
6.2,31.48,5.08,NO LOAD,5,00:38:11,353.68
7.0,37.78,5.39,NO LOAD,5,00:38:12,354.27
6.69,37.37,5.59,NO LOAD,5,00:38:13,354.85
6.13,34.62,5.64,NO LOAD,5,00:38:13,355.43
6.55,32.54,4.97,NO LOAD,5,00:38:14,356.02
7.17,43.19,6.02,NO LOAD,5,00:38:14,356.6
6.88,33.59,4.89,NO LOAD,5,00:38:15,357.18
6.2,32.05,5.17,NO LOAD,5,00:38:15,357.77
6.8,39.18,5.76,NO LOAD,5,00:38:16,358.35
6.7,39.38,5.87,NO LOAD,5,00:38:17,358.93
6.88,35.1,5.1,NO LOAD,5,00:38:17,359.51
6.63,29.46,4.45,NO LOAD,5,00:38:18,360.1
7.1,35.89,5.05,NO LOAD,5,00:38:18,360.68
6.85,48.36,7.06,NO LOAD,5,00:38:19,361.26
5.91,27.32,4.63,NO LOAD,5,00:38:20,361.85
7.09,39.63,5.59,NO LOAD,5,00:38:20,362.43
6.57,30.13,4.58,NO LOAD,5,00:38:21,363.01
6.95,43.43,6.25,NO LOAD,5,00:38:21,363.59
7.01,38.62,5.51,NO LOAD,5,00:38:22,364.18
6.76,37.38,5.53,NO LOAD,5,00:38:22,364.76
6.94,37.75,5.44,NO LOAD,5,00:38:23,365.34
6.41,40.3,6.28,NO LOAD,5,00:38:24,365.93
6.79,36.14,5.32,NO LOAD,5,00:38:24,366.51
6.34,37.95,5.99,NO LOAD,5,00:38:25,367.09
6.5,37.51,5.77,NO LOAD,5,00:38:25,367.68
6.33,35.06,5.54,NO LOAD,5,00:38:26,368.26
6.56,33.87,5.16,NO LOAD,5,00:38:27,368.84
7.1,33.06,4.66,Both,6,00:38:41,382.91
6.75,38.99,5.78,Both,6,00:38:41,382.91
7.1,37.98,5.35,Both,6,00:38:41,382.91
6.66,31.9,4.79,Both,6,00:38:41,382.91
6.65,46.85,7.04,Both,6,00:38:41,382.92
6.33,35.79,5.66,Both,6,00:38:41,382.92
6.62,33.01,4.99,Both,6,00:38:41,382.92
5.73,36.3,6.34,Both,6,00:38:41,382.92
7.16,35.93,5.02,Both,6,00:38:41,382.92
6.84,42.14,6.16,Both,6,00:38:41,382.92
6.9,42.39,6.14,Both,6,00:38:41,382.92
7.96,43.91,5.52,Both,6,00:38:41,382.92
7.08,39.88,5.63,Both,6,00:38:41,382.93
8.0,63.89,7.98,Both,6,00:38:41,382.93
15.92,60.87,3.82,Both,6,00:38:41,382.93
16.92,82.33,4.87,Both,6,00:38:41,382.93
17.66,60.39,3.42,Both,6,00:38:41,382.93
16.94,65.42,3.86,Both,6,00:38:41,382.93
17.05,61.21,3.59,Both,6,00:38:41,382.93
16.95,54.65,3.22,Both,6,00:38:41,382.94
16.56,61.83,3.73,Both,6,00:38:41,382.94
17.21,53.59,3.11,Both,6,00:38:41,382.94
17.05,78.5,4.6,Both,6,00:38:41,382.94
17.17,54.38,3.17,Both,6,00:38:41,382.94
16.63,50.32,3.03,Both,6,00:38:41,383.44
18.37,68.53,3.73,Both,6,00:38:42,384.02
16.64,71.03,4.27,Both,6,00:38:42,384.61
17.5,63.16,3.61,Both,6,00:38:43,385.19
17.06,67.77,3.97,Both,6,00:38:43,385.78
17.28,71.96,4.16,Both,6,00:38:44,386.36
17.27,61.96,3.59,Both,6,00:38:45,386.95
16.84,57.88,3.44,Both,6,00:38:45,387.53
16.81,59.39,3.53,Both,6,00:38:46,388.12
17.02,59.63,3.5,Both,6,00:38:46,388.7
17.53,52.52,3.0,Both,6,00:38:47,389.29
17.06,51.87,3.04,Both,6,00:38:48,389.87
17.2,50.68,2.95,Both,6,00:38:48,390.46
16.92,57.69,3.41,Both,6,00:38:49,391.04
17.51,53.86,3.07,Both,6,00:38:49,391.63
16.6,53.79,3.24,Both,6,00:38:50,392.21
17.31,56.67,3.27,Both,6,00:38:50,392.8
16.3,51.52,3.16,Both,6,00:38:51,393.38
17.07,53.66,3.14,Both,6,00:38:52,393.97
17.38,55.05,3.17,Both,6,00:38:52,394.55
17.51,57.93,3.31,Both,6,00:38:53,395.14
16.66,49.81,2.99,Both,6,00:38:53,395.72
16.87,66.61,3.95,Both,6,00:38:54,396.31
17.15,53.44,3.12,Both,6,00:38:55,396.89
16.5,49.15,2.98,Both,6,00:38:55,397.48
17.73,76.28,4.3,Both,6,00:38:56,398.06
16.96,59.39,3.5,Both,6,00:38:56,398.65
17.02,56.92,3.34,Both,6,00:38:57,399.23
16.78,56.87,3.39,Both,6,00:38:57,399.82
17.25,61.15,3.54,Both,6,00:38:58,400.4
17.04,55.58,3.26,Both,6,00:38:59,400.99
16.91,49.47,2.93,Both,6,00:38:59,401.57
16.84,51.04,3.03,Both,6,00:39:00,402.16
17.59,54.26,3.08,Both,6,00:39:00,402.74
17.12,68.55,4.0,Both,6,00:39:01,403.33
16.49,56.43,3.42,Both,6,00:39:02,403.91
17.23,52.84,3.07,Both,6,00:39:02,404.5
16.83,52.62,3.13,Both,6,00:39:03,405.08
17.39,82.61,4.75,Both,6,00:39:03,405.67
17.24,63.44,3.68,Both,6,00:39:04,406.25
16.89,60.34,3.57,Both,6,00:39:05,406.84
17.13,57.64,3.36,Both,6,00:39:05,407.42
17.13,50.6,2.95,Both,6,00:39:06,408.01
16.89,58.53,3.47,Both,6,00:39:06,408.59
17.51,63.03,3.6,Both,6,00:39:07,409.18
17.13,46.66,2.72,Both,6,00:39:07,409.76
16.62,55.22,3.32,Both,6,00:39:08,410.35
17.62,63.54,3.61,Both,6,00:39:09,410.93
16.86,51.6,3.06,Both,6,00:39:09,411.52
17.08,57.92,3.39,Both,6,00:39:10,412.1
17.31,60.85,3.52,Both,6,00:39:10,412.69
16.74,59.13,3.53,Both,6,00:39:11,413.27
17.76,73.55,4.14,Both,6,00:39:12,413.86
17.22,81.64,4.74,Both,6,00:39:12,414.44
16.88,53.51,3.17,Both,6,00:39:13,415.03
16.48,62.59,3.8,Both,6,00:39:13,415.61
16.9,54.4,3.22,Both,6,00:39:14,416.2
16.54,53.86,3.26,Both,6,00:39:14,416.78
17.11,59.44,3.47,Both,6,00:39:15,417.37
16.97,58.47,3.45,Both,6,00:39:16,417.95
17.24,51.31,2.98,Both,6,00:39:16,418.54
16.66,57.57,3.46,Both,6,00:39:17,419.12
17.12,57.99,3.39,Both,6,00:39:17,419.71
17.0,49.14,2.89,Both,6,00:39:18,420.29
16.94,71.52,4.22,Both,6,00:39:19,420.88
17.06,60.72,3.56,Both,6,00:39:19,421.46
17.15,83.33,4.86,Both,6,00:39:20,422.05
17.47,57.49,3.29,Both,6,00:39:20,422.63
17.07,74.66,4.37,Both,6,00:39:21,423.22
17.22,63.8,3.7,Both,6,00:39:21,423.8
16.79,59.89,3.57,Both,6,00:39:22,424.39
17.3,53.21,3.08,Both,6,00:39:23,424.97
17.0,56.23,3.31,Both,6,00:39:23,425.56
16.5,40.13,2.43,Both,6,00:39:24,426.14
16.9,53.77,3.18,Both,6,00:39:24,426.73
16.57,58.77,3.55,Both,6,00:39:25,427.31
17.17,68.28,3.98,Both,6,00:39:26,427.9
16.83,50.6,3.01,Both,6,00:39:26,428.48
16.8,50.29,2.99,Both,6,00:39:27,429.07
16.88,53.13,3.15,Both,6,00:39:27,429.65
16.99,62.15,3.66,Both,6,00:39:28,430.24
17.06,87.52,5.13,Both,6,00:39:28,430.82
17.36,64.15,3.7,Both,6,00:39:29,431.41
16.32,48.43,2.97,Both,6,00:39:30,431.99
17.48,63.49,3.63,Both,6,00:39:30,432.58
16.77,48.92,2.92,Both,6,00:39:31,433.16
17.04,70.65,4.15,Both,6,00:39:31,433.75
16.71,53.15,3.18,Both,6,00:39:32,434.33
17.15,46.0,2.68,Both,6,00:39:33,434.92
17.26,59.33,3.44,Both,6,00:39:33,435.5
16.74,56.66,3.39,Both,6,00:39:34,436.09
16.82,46.39,2.76,Both,6,00:39:34,436.67
16.34,39.0,2.39,Both,6,00:39:35,437.26
16.77,61.98,3.7,Both,6,00:39:36,437.84
16.46,53.88,3.27,Both,6,00:39:36,438.43
17.46,61.79,3.54,Both,6,00:39:37,439.01
16.79,55.91,3.33,Both,6,00:39:37,439.6
17.26,70.75,4.1,Both,6,00:39:38,440.18
16.61,52.63,3.17,Both,6,00:39:38,440.77
17.32,62.13,3.59,Both,6,00:39:39,441.35
16.39,59.73,3.65,Both,6,00:39:40,441.94
16.86,71.61,4.25,Both,6,00:39:40,442.52
16.59,55.03,3.32,Both,6,00:39:41,443.11
16.72,54.17,3.24,NO LOAD,7,00:39:55,457.24
17.45,79.82,4.57,NO LOAD,7,00:39:55,457.24
16.22,43.59,2.69,NO LOAD,7,00:39:55,457.24
16.71,67.52,4.04,NO LOAD,7,00:39:55,457.24
16.79,63.47,3.78,NO LOAD,7,00:39:55,457.25
16.53,57.15,3.46,NO LOAD,7,00:39:55,457.25
16.4,52.99,3.23,NO LOAD,7,00:39:55,457.25
17.12,59.72,3.49,NO LOAD,7,00:39:55,457.25
16.5,55.88,3.39,NO LOAD,7,00:39:55,457.25
17.34,53.84,3.1,NO LOAD,7,00:39:55,457.25
6.32,38.9,6.16,NO LOAD,7,00:39:55,457.25
6.6,39.68,6.01,NO LOAD,7,00:39:55,457.25
6.5,36.45,5.6,NO LOAD,7,00:39:55,457.26
6.2,34.01,5.49,NO LOAD,7,00:39:55,457.26
6.44,42.55,6.61,NO LOAD,7,00:39:55,457.26
6.35,41.71,6.56,NO LOAD,7,00:39:55,457.26
6.58,43.65,6.64,NO LOAD,7,00:39:55,457.26
6.91,37.81,5.47,NO LOAD,7,00:39:55,457.26
6.33,36.81,5.81,NO LOAD,7,00:39:55,457.26
6.58,35.43,5.39,NO LOAD,7,00:39:55,457.26
6.6,39.21,5.94,NO LOAD,7,00:39:55,457.27
6.33,38.86,6.14,NO LOAD,7,00:39:55,457.27
6.3,31.56,5.01,NO LOAD,7,00:39:55,457.27
6.33,36.87,5.83,NO LOAD,7,00:39:55,457.27
6.46,43.9,6.8,NO LOAD,7,00:39:55,457.71
6.62,33.26,5.02,NO LOAD,7,00:39:56,458.29
6.41,46.38,7.24,NO LOAD,7,00:39:57,458.87
6.77,36.18,5.35,NO LOAD,7,00:39:57,459.45
6.66,36.65,5.51,NO LOAD,7,00:39:58,460.04
6.4,35.9,5.61,NO LOAD,7,00:39:58,460.62
6.62,35.81,5.41,NO LOAD,7,00:39:59,461.2
6.53,53.88,8.26,NO LOAD,7,00:39:59,461.79
6.1,32.94,5.4,NO LOAD,7,00:40:00,462.37
6.09,34.8,5.71,NO LOAD,7,00:40:01,462.95
6.2,41.51,6.69,NO LOAD,7,00:40:01,463.54
6.46,41.27,6.39,NO LOAD,7,00:40:02,464.12
6.3,35.9,5.7,NO LOAD,7,00:40:02,464.7
6.88,43.42,6.31,NO LOAD,7,00:40:03,465.29
5.98,26.49,4.43,NO LOAD,7,00:40:04,465.87
6.7,40.61,6.06,NO LOAD,7,00:40:04,466.45
6.12,32.12,5.25,NO LOAD,7,00:40:05,467.03
6.66,41.18,6.18,NO LOAD,7,00:40:05,467.62
7.34,37.9,5.16,NO LOAD,7,00:40:06,468.2
5.78,36.99,6.4,NO LOAD,7,00:40:06,468.78
6.6,37.58,5.7,NO LOAD,7,00:40:07,469.37
6.48,38.46,5.94,NO LOAD,7,00:40:08,469.95
6.08,39.53,6.5,NO LOAD,7,00:40:08,470.53
6.62,36.62,5.54,NO LOAD,7,00:40:09,471.11
6.34,42.3,6.68,NO LOAD,7,00:40:09,471.7
6.29,35.12,5.59,NO LOAD,7,00:40:10,472.28
6.47,31.55,4.87,NO LOAD,7,00:40:11,472.86
6.17,39.33,6.38,NO LOAD,7,00:40:11,473.45
6.29,39.66,6.31,NO LOAD,7,00:40:12,474.03
6.79,41.64,6.13,NO LOAD,7,00:40:12,474.61
6.82,39.33,5.76,NO LOAD,7,00:40:13,475.2
6.04,36.65,6.06,NO LOAD,7,00:40:13,475.78
6.77,32.67,4.82,NO LOAD,7,00:40:14,476.36
6.13,34.16,5.57,NO LOAD,7,00:40:15,476.94
6.59,40.69,6.17,NO LOAD,7,00:40:15,477.53
6.43,37.52,5.83,NO LOAD,7,00:40:16,478.11
6.56,52.96,8.07,NO LOAD,7,00:40:16,478.69
7.13,37.16,5.22,NO LOAD,7,00:40:17,479.28
6.54,54.82,8.38,NO LOAD,7,00:40:18,479.86
6.6,36.1,5.47,NO LOAD,7,00:40:18,480.44
6.4,39.47,6.17,NO LOAD,7,00:40:19,481.03
6.98,39.75,5.69,NO LOAD,7,00:40:19,481.61
6.26,39.27,6.28,NO LOAD,7,00:40:20,482.19
6.24,37.21,5.97,NO LOAD,7,00:40:20,482.77
6.68,41.08,6.15,NO LOAD,7,00:40:21,483.36
6.96,35.88,5.16,NO LOAD,7,00:40:22,483.94
6.8,36.09,5.31,NO LOAD,7,00:40:22,484.52
6.54,35.84,5.48,NO LOAD,7,00:40:23,485.11
6.46,48.62,7.53,NO LOAD,7,00:40:23,485.69
6.84,31.76,4.65,NO LOAD,7,00:40:24,486.27
5.99,35.45,5.92,NO LOAD,7,00:40:25,486.86
6.18,31.37,5.08,NO LOAD,7,00:40:25,487.44
7.03,35.41,5.03,NO LOAD,7,00:40:26,488.02
6.31,31.33,4.96,NO LOAD,7,00:40:26,488.61
6.16,38.22,6.21,NO LOAD,7,00:40:27,489.19
6.23,45.09,7.24,NO LOAD,7,00:40:27,489.77
6.62,37.26,5.63,NO LOAD,7,00:40:28,490.35
6.72,38.49,5.73,NO LOAD,7,00:40:29,490.94
6.3,41.93,6.65,NO LOAD,7,00:40:29,491.52
6.41,30.41,4.74,NO LOAD,7,00:40:30,492.1
6.44,35.88,5.57,NO LOAD,7,00:40:30,492.69
6.38,36.65,5.75,NO LOAD,7,00:40:31,493.27
6.54,39.78,6.08,NO LOAD,7,00:40:32,493.85
6.39,32.77,5.13,NO LOAD,7,00:40:32,494.44
6.61,40.61,6.15,NO LOAD,7,00:40:33,495.02
6.33,39.64,6.26,NO LOAD,7,00:40:33,495.6
6.56,42.48,6.48,NO LOAD,7,00:40:34,496.18
6.32,35.61,5.63,NO LOAD,7,00:40:34,496.77
6.32,32.19,5.09,NO LOAD,7,00:40:35,497.35
6.6,39.32,5.96,NO LOAD,7,00:40:36,497.93
6.53,35.45,5.43,NO LOAD,7,00:40:36,498.52
6.65,35.2,5.29,NO LOAD,7,00:40:37,499.1
6.31,41.5,6.58,NO LOAD,7,00:40:37,499.68
6.53,53.29,8.16,NO LOAD,7,00:40:38,500.27
6.09,30.22,4.96,NO LOAD,7,00:40:39,500.85
6.3,34.81,5.53,NO LOAD,7,00:40:39,501.43
6.65,32.3,4.86,NO LOAD,7,00:40:40,502.01
6.42,35.14,5.47,NO LOAD,7,00:40:40,502.6
6.42,42.19,6.57,NO LOAD,7,00:40:41,503.18
6.33,34.56,5.46,NO LOAD,7,00:40:41,503.76
6.53,38.71,5.93,NO LOAD,7,00:40:42,504.35
5.96,39.42,6.61,NO LOAD,7,00:40:43,504.93
6.29,33.91,5.4,NO LOAD,7,00:40:43,505.51
6.79,45.33,6.67,NO LOAD,7,00:40:44,506.09
6.33,35.18,5.56,NO LOAD,7,00:40:44,506.68
6.9,39.51,5.73,NO LOAD,7,00:40:45,507.26
6.67,35.71,5.35,NO LOAD,7,00:40:46,507.84
6.39,30.32,4.74,NO LOAD,7,00:40:46,508.43
6.44,37.54,5.83,NO LOAD,7,00:40:47,509.01
5.95,39.92,6.71,NO LOAD,7,00:40:47,509.59
6.4,40.97,6.4,NO LOAD,7,00:40:48,510.18
6.07,32.81,5.4,NO LOAD,7,00:40:48,510.76
6.19,33.6,5.43,NO LOAD,7,00:40:49,511.34
6.73,38.23,5.68,NO LOAD,7,00:40:50,511.93
6.06,48.4,7.99,NO LOAD,7,00:40:50,512.51
6.41,38.91,6.07,NO LOAD,7,00:40:51,513.09
6.38,36.38,5.7,NO LOAD,7,00:40:51,513.67
6.43,35.0,5.45,NO LOAD,7,00:40:52,514.26
6.51,32.36,4.97,NO LOAD,7,00:40:53,514.84
6.18,42.2,6.83,NO LOAD,7,00:40:53,515.42
6.32,38.85,6.15,NO LOAD,7,00:40:54,516.01
6.27,32.11,5.12,NO LOAD,7,00:40:54,516.59
5.96,39.54,6.64,NO LOAD,7,00:40:55,517.17
6.42,28.63,4.46,NO LOAD,7,00:40:55,517.76
